source,frame_idx,flip_time,ifi,event_marker
sub-003\trial_summary\pair_069\frame_log.csv,78,295.712319,0.052123999999992066,
sub-003\trial_summary\pair_069\frame_log.csv,115,296.409982,0.09963099999998803,
sub-003\trial_summary\pair_069\frame_log.csv,143,296.964022,0.10378500000001623,
sub-003\trial_summary\pair_070\frame_log.csv,46,234.099803,0.07288800000000606,
sub-003\trial_summary\pair_070\frame_log.csv,79,234.686774,0.05988000000002103,
sub-003\trial_summary\pair_070\frame_log.csv,118,235.388805,0.0785579999999868,
sub-003\trial_summary\pair_070\frame_log.csv,142,235.839314,0.07892300000000319,
sub-003\trial_summary\pair_071\frame_log.csv,41,1069.854622,0.07802300000003015,
sub-003\trial_summary\pair_071\frame_log.csv,71,1070.402934,0.07636299999990115,
sub-003\trial_summary\pair_071\frame_log.csv,103,1070.982161,0.07219399999985399,
sub-003\trial_summary\pair_071\frame_log.csv,146,1071.769304,0.09266099999990729,
sub-003\trial_summary\pair_072\frame_log.csv,33,1183.465449,0.07224599999995007,
sub-003\trial_summary\pair_072\frame_log.csv,58,1183.923558,0.06367599999998674,
sub-003\trial_summary\pair_072\frame_log.csv,91,1184.514719,0.07152700000006007,
sub-003\trial_summary\pair_072\frame_log.csv,117,1185.002946,0.07622200000014345,
sub-003\trial_summary\pair_073\frame_log.csv,42,1372.659657,0.0831590000000233,
sub-003\trial_summary\pair_073\frame_log.csv,68,1373.148171,0.07171500000004016,
sub-003\trial_summary\pair_073\frame_log.csv,96,1373.665918,0.07249699999988479,
sub-003\trial_summary\pair_073\frame_log.csv,118,1374.085223,0.07534099999998034,
sub-003\trial_summary\pair_074\frame_log.csv,47,1107.415277,0.05537100000015016,
sub-003\trial_summary\pair_074\frame_log.csv,72,1107.874554,0.06465600000001359,
sub-003\trial_summary\pair_074\frame_log.csv,103,1108.437987,0.07809900000006564,
sub-003\trial_summary\pair_074\frame_log.csv,144,1109.177429,0.08414800000014111,
sub-003\trial_summary\pair_075\frame_log.csv,42,324.339732,0.062249000000008436,
sub-003\trial_summary\pair_075\frame_log.csv,65,324.789792,0.09572699999995393,
sub-003\trial_summary\pair_075\frame_log.csv,100,325.405158,0.0615479999999593,
sub-003\trial_summary\pair_075\frame_log.csv,127,325.899455,0.07259299999998348,
sub-003\trial_summary\pair_076\frame_log.csv,36,533.711008,0.0841769999999542,
sub-003\trial_summary\pair_076\frame_log.csv,61,534.190292,0.08018600000002607,
sub-003\trial_summary\pair_076\frame_log.csv,91,534.722134,0.062035000000037144,
sub-003\trial_summary\pair_076\frame_log.csv,117,535.170057,0.0431980000000749,
sub-003\trial_summary\pair_077\frame_log.csv,55,1442.964808,0.05502799999999297,
sub-003\trial_summary\pair_077\frame_log.csv,86,1443.497595,0.037857000000030894,
sub-003\trial_summary\pair_077\frame_log.csv,113,1443.9925,0.06601700000010169,
sub-003\trial_summary\pair_077\frame_log.csv,167,1444.951893,0.07544899999993504,
sub-003\trial_summary\pair_078\frame_log.csv,48,175.089628,0.045963999999997895,
sub-003\trial_summary\pair_078\frame_log.csv,87,175.78005,0.06981099999998719,
sub-003\trial_summary\pair_078\frame_log.csv,119,176.360063,0.06647799999998938,
sub-003\trial_summary\pair_078\frame_log.csv,145,176.860329,0.08332599999999957,
sub-003\trial_summary\pair_079\frame_log.csv,39,159.263288,0.06971799999999462,
sub-003\trial_summary\pair_079\frame_log.csv,73,159.873639,0.06333300000000008,
sub-003\trial_summary\pair_079\frame_log.csv,106,160.441697,0.04799500000001444,
sub-003\trial_summary\pair_079\frame_log.csv,134,160.952003,0.07500699999999938,
sub-003\trial_summary\pair_080\frame_log.csv,40,730.669076,0.07569200000000365,
sub-003\trial_summary\pair_080\frame_log.csv,70,731.215135,0.07176600000002509,
sub-003\trial_summary\pair_080\frame_log.csv,112,731.972778,0.07937799999990602,
sub-003\trial_summary\pair_080\frame_log.csv,155,732.761338,0.10128800000006777,
sub-003\trial_summary\pair_081\frame_log.csv,58,1414.066305,0.07318400000008296,
sub-003\trial_summary\pair_081\frame_log.csv,88,1414.615567,0.07245899999998073,
sub-003\trial_summary\pair_081\frame_log.csv,123,1415.252109,0.0755500000000211,
sub-003\trial_summary\pair_081\frame_log.csv,146,1415.687454,0.07758399999988796,
sub-003\trial_summary\pair_082\frame_log.csv,46,217.237195,0.05975400000002651,
sub-003\trial_summary\pair_082\frame_log.csv,79,217.801845,0.04161799999999971,
sub-003\trial_summary\pair_082\frame_log.csv,110,218.372385,0.07885200000001191,
sub-003\trial_summary\pair_082\frame_log.csv,137,218.871007,0.07747799999998506,
sub-003\trial_summary\pair_083\frame_log.csv,42,1040.499514,0.05562000000008993,
sub-003\trial_summary\pair_083\frame_log.csv,66,1040.964757,0.08795899999995527,
sub-003\trial_summary\pair_083\frame_log.csv,98,1041.542277,0.06514399999991838,
